f1,f2,f3,f4,a1,a2,a3,a4,Kaibel Column (Configuration 21),Agrawal Column (Configuration 130),Configuration 63 (ABC Absent),Configuration 105 (BCD Absent),Sargent Column (Configuration 152)
10,25,30,35,15.625,6.25,2.5,1,135.14747873164208,113.06465593545533,116.1982720796675,106.67366296796493,106.67366298453754
10,25,35,30,15.625,6.25,2.5,1,144.99798326541702,119.99715678424818,123.73166412553684,113.09251907747,113.09251909407746
10,25,40,25,15.625,6.25,2.5,1,154.61915766900103,126.70837124237946,131.0604459886708,119.32775066426291,119.32775068065689
10,25,45,20,15.625,6.25,2.5,1,164.06106804607145,133.2422081276077,138.22726123205416,125.41762759187,125.4176276084959
10,25,50,15,15.625,6.25,2.5,1,173.35942088218363,139.63033586761793,145.262674100288,131.38957931121686,131.38957932784513
10,25,55,10,15.625,6.25,2.5,1,182.5405923958478,145.8964336490889,152.18938640619902,137.2639792438678,137.2639792605044
10,25,60,5,15.625,6.25,2.5,1,191.62461665539007,152.0587224164685,159.02474468234064,143.05639479082475,143.05639480746805
10,30,5,55,15.625,6.25,2.5,1,91.58985503038312,74.03568484332868,74.44580798214656,82.96327707427338,70.5710242645145
10,30,10,50,15.625,6.25,2.5,1,96.31146659949889,84.70323751109473,85.56205162295015,84.4632888786,80.20526001054787
10,30,15,45,15.625,6.25,2.5,1,108.58923225457289,93.7905772726028,95.12730746813006,88.44758361568739,88.44758363230108
10,30,20,40,15.625,6.25,2.5,1,119.89793101296306,102.033306972562,103.87281334951376,95.95423419300195,95.95423420961544
10,30,25,35,15.625,6.25,2.5,1,130.59779575136622,109.73487285529114,112.09915331310089,102.9949666389573,102.99496665557547
10,30,30,30,15.625,6.25,2.5,1,140.87689151246929,117.05466320505147,119.96358710828503,109.71091149788333,109.71091151450611
10,30,35,25,15.625,6.25,2.5,1,150.8472632064787,124.08830197097478,127.56004385373626,116.186364132689,116.18636414931723
10,30,40,20,15.625,6.25,2.5,1,160.58157115761244,130.89828869155826,134.94961495098528,122.47615016069844,122.47615017668124
10,30,45,15,15.625,6.25,2.5,1,170.12981773600552,137.52800896496458,142.17448207747023,128.61812493175677,128.61812494839796
10,30,50,10,15.625,6.25,2.5,1,179.52796133506834,144.00896108905172,149.26509310698094,134.63961346261377,134.63961347916344
10,30,55,5,15.625,6.25,2.5,1,188.80275456594583,150.3648218538917,156.24419453184265,140.56102927116615,140.56102928779387
10,35,5,50,15.625,6.25,2.5,1,102.81846162155216,78.4283239781575,78.8112316247288,91.71432471130996,74.97113194068544
10,35,10,45,15.625,6.25,2.5,1,106.29008696816967,88.84623495513122,89.6484198252137,93.22829254844265,83.5306331835329
10,35,15,40,15.625,6.25,2.5,1,114.45123430811822,97.88787504438534,99.13762943835494,94.74886289760485,91.70471018678526
10,35,20,35,15.625,6.25,2.5,1,125.79617780865786,106.15052474130471,107.87209403570853,99.20145190281585,99.20145191946457
10,35,25,30,15.625,6.25,2.5,1,136.55976787400246,113.89956238482026,116.1145070872926,106.25660891492535,106.25660893157396
10,35,30,25,15.625,6.25,2.5,1,146.91364573214042,121.27979683854122,124.00767394780516,112.99833985812342,112.99833987477334
10,35,35,20,15.625,6.25,2.5,1,156.9626132289669,128.38019699887275,131.63896647355932,119.50505537270325,119.50505538933538
10,35,40,15,15.625,6.25,2.5,1,166.77582370807391,135.25987729024263,139.06617156862376,125.82861550073682,125.82861551739487
10,35,45,10,15.625,6.25,2.5,1,176.4014976834659,141.96037459065568,146.32969059381458,132.00527787376663,132.0052778904301
10,35,50,5,15.625,6.25,2.5,1,185.8746796478386,148.51212891966787,153.45897215142563,138.06147072459987,138.06147074127048
10,40,5,45,15.625,6.25,2.5,1,114.15839028880816,83.27472053673941,83.63644269861624,100.39100326536999,82.93293209960223
10,40,10,40,15.625,6.25,2.5,1,117.58385774425912,93.37644583695084,94.13373171106309,101.91711822539762,87.21403273925934
10,40,15,35,15.625,6.25,2.5,1,120.73333923190697,102.31141717176556,103.49135344618767,103.4488543719105,95.27001805707923
10,40,20,30,15.625,6.25,2.5,1,132.0539086533646,110.54595407318311,112.17197357318605,104.98597351831975,102.71843782916645
10,40,25,25,15.625,6.25,2.5,1,142.833260493854,118.30394064647362,120.39700147160735,109.75799276407804,109.75799278075456
10,40,30,20,15.625,6.25,2.5,1,153.22295341736196,125.7128443426646,128.29204196965028,116.50140517685736,116.50140519353891
10,40,35,15,15.625,6.25,2.5,1,163.31814207555368,132.85314894006333,135.93608769975674,123.01956587481692,123.0195658914997
10,40,40,10,15.625,6.25,2.5,1,173.18287422116722,139.779368804782,143.38241037148796,129.3602828027663,129.3602828191146
10,40,45,5,15.625,6.25,2.5,1,182.8624890721685,146.5303615411922,150.668802751544,135.5574725452068,135.557472561895
10,45,5,40,15.625,6.25,2.5,1,125.57742424551401,90.98650953663306,90.9865095349682,109.01210195316892,90.9865095398981
10,45,10,35,15.625,6.25,2.5,1,128.9431315130256,98.2007828443019,98.92174209237973,110.54887862841139,94.48983848131766
10,45,15,30,15.625,6.25,2.5,1,132.03215072190682,106.99736217405345,108.12021876442844,112.09050771086942,99.08224761622913
10,45,20,25,15.625,6.25,2.5,1,138.61252139882558,115.17313892443104,116.7204066519526,113.63679839587346,106.45848460927985
10,45,25,20,15.625,6.25,2.5,1,149.37382382410144,122.91310579244632,124.9050468082929,115.18756854343971,113.46179415130158
10,45,30,15,15.625,6.25,2.5,1,159.77042737340253,130.32720416983028,132.78236515176872,120.1893020496756,120.18930206638731
10,45,35,10,15.625,6.25,2.5,1,169.8869919936586,137.48685991181247,140.42240487655147,126.70386761465377,126.70386763137088
10,45,40,5,15.625,6.25,2.5,1,179.78170825742336,144.44145265864975,147.8733885154695,133.04876746152885,133.0487674782434
10,50,5,35,15.625,6.25,2.5,1,137.05244351792786,99.10431623718281,99.10431623560467,117.5904329600911,99.10431624048519
10,50,10,30,15.625,6.25,2.5,1,140.35525681197666,103.2477516662081,103.93879201372334,119.13664017849001,102.53035676846329
10,50,15,25,15.625,6.25,2.5,1,143.4239836685585,111.8931528615075,112.96859571351078,120.68708419227343,105.70782205337065
10,50,20,20,15.625,6.25,2.5,1,146.34076118571093,119.99215016667526,121.47354523456522,122.24160941621048,110.3822414569662
10,50,25,15,15.625,6.25,2.5,1,156.14167776006397,127.69602357495873,129.60289026607745,123.80006693790506,117.33592716898073
10,50,30,10,15.625,6.25,2.5,1,166.52434070653902,135.09844762168117,137.4487362681899,125.3623142141347,124.03519067515305
10,50,35,5,15.625,6.25,2.5,1,176.64359180752413,142.26202048264818,145.07240602831615,130.5350652261982,130.53506524619095
10,55,5,30,15.625,6.25,2.5,1,148.56760817222167,107.26783500280251,107.26783500128747,126.13507410980449,107.26783500611941
10,55,10,25,15.625,6.25,2.5,1,151.80948874741486,110.62085709318276,110.62085709149983,127.68968147043046,110.6208570964597
10,55,15,20,15.625,6.25,2.5,1,154.85301602960348,116.95679687945128,117.99230214889147,129.24802377404356,113.76397977213398
10,55,20,15,15.625,6.25,2.5,1,157.76193165139125,124.96967335096284,126.39525403921314,130.80997226073026,116.76406996332469
10,55,25,10,15.625,6.25,2.5,1,163.10238557829828,132.62594578248866,134.4603631401843,132.37540340515287,121.35331735517954
10,55,30,5,15.625,6.25,2.5,1,173.45649061081824,140.0049163974857,142.26550334024944,133.94419868525426,128.0160500133131
10,60,5,25,15.625,6.25,2.5,1,160.11212506074656,115.46459789110179,115.46459788965234,134.65265855017418,115.46459789442832
10,60,10,20,15.625,6.25,2.5,1,163.297227589919,118.75065379918101,118.750653797594,136.21479561583442,118.75065380250172
10,60,15,15,15.625,6.25,2.5,1,166.31345250681514,122.15524355831243,123.15669319599604,137.78025236035984,121.85851776869504
10,60,20,10,15.625,6.25,2.5,1,169.21059922536975,130.07837522260377,131.45612466816596,139.34892087350778,124.84027355284516
10,60,25,5,15.625,6.25,2.5,1,172.01915434834717,137.68023869690327,139.45229659931465,140.92069741648376,127.72783803563942
10,65,5,20,15.625,6.25,2.5,1,171.6785554594199,123.68608129300137,123.6860812916268,143.14815770191353,123.68608129633571
10,65,10,15,15.625,6.25,2.5,1,174.8117556493096,126.91158925588894,126.91158925435906,144.71708276770138,126.91158925922835
10,65,15,10,15.625,6.25,2.5,1,177.80026201008158,129.98479558041637,129.98479557881612,146.28897951225366,129.98479558371795
10,65,20,5,15.625,6.25,2.5,1,180.68333533623263,135.29602034236626,136.6323661761692,147.86375651044025,132.94665552655
10,70,5,15,15.625,6.25,2.5,1,183.2616795858108,131.92633909452968,131.92633909324329,151.62537785402873,131.92633909787165
10,70,10,10,15.625,6.25,2.5,1,186.34786548869232,135.09743950457855,135.09743950310678,153.2004538556024,135.09743950792733
10,70,15,5,15.625,6.25,2.5,1,189.30921416256356,138.13741369577343,138.13741369426344,154.77820669765288,138.13741369910935
10,75,5,10,15.625,6.25,2.5,1,194.85776107011756,140.18113379895797,140.1811337977843,160.0872867550645,140.1811338023051
10,75,10,5,15.625,6.25,2.5,1,197.90151708671314,143.30343162134136,143.30343161997214,161.66796250316463,143.30343162470075
10,80,5,5,15.625,6.25,2.5,1,206.46407201448065,148.4473823129558,148.44738231198147,168.53623505595203,148.44738231632138
15,5,5,75,15.625,6.25,2.5,1,66.85241212582957,64.35788300176142,65.31644313660686,63.74552588378819,63.745525900277784
15,5,10,70,15.625,6.25,2.5,1,77.75558062904906,72.94385381110868,74.81641268533937,71.92925923950375,71.9292592560061
15,5,15,65,15.625,6.25,2.5,1,87.66113555983958,80.54905112853464,83.32178551983867,79.22040580036344,79.22040581687813
15,5,20,60,15.625,6.25,2.5,1,97.03594124265774,87.59642119836815,91.26516393412669,86.0071983944176,86.00719841089679
15,5,25,55,15.625,6.25,2.5,1,106.0883129318591,94.277146745708,98.84197144592056,92.46501710154536,92.46501711806863
15,5,30,50,15.625,6.25,2.5,1,114.93021762896277,100.69626373535914,106.15930936493871,98.68997848187007,98.68997849840076
15,5,35,45,15.625,6.25,2.5,1,123.62848700245416,106.91849916720443,113.28290989919878,104.74107297842536,104.74107299496367
15,5,40,40,15.625,6.25,2.5,1,132.22574827306815,112.9869149300886,120.25626964775626,110.6573360006324,110.65733601717875
15,5,45,35,15.625,6.25,2.5,1,140.7504432844938,118.9317769027036,127.10976738864042,116.46603055441531,116.4660305709705
15,5,50,30,15.625,6.25,2.5,1,149.22217029120765,124.77525411026437,133.86550164118523,122.18698864430431,122.18698866086757
15,5,55,25,15.625,6.25,2.5,1,157.65476211392075,130.53411457607194,140.54006795576927,127.83510371294622,127.83510372951517
15,5,60,20,15.625,6.25,2.5,1,166.05816539492142,136.22137007346885,147.1462530540602,133.42185102338723,133.4218510399559
15,5,65,15,15.625,6.25,2.5,1,174.43963935241726,141.8473302752368,153.69411925475265,138.9562608616013,138.95626087819232
15,5,70,10,15.625,6.25,2.5,1,182.8045468108304,147.42030624058634,160.19172640873697,144.44556642713846,144.44556644374023
15,5,75,5,15.625,6.25,2.5,1,191.15689028591578,152.9470960014492,166.64562845530747,149.8956494603727,149.89564947699273
15,10,5,70,15.625,6.25,2.5,1,68.09589426119226,64.79011032123105,65.57708347679593,63.63755353804089,63.6375535545497
15,10,10,65,15.625,6.25,2.5,1,80.49262109300281,74.48758738079039,76.0428830029378,72.68805738629024,72.68805740280374
15,10,15,60,15.625,6.25,2.5,1,91.35640977907772,82.77027861218471,85.09622585461085,80.47097191127776,80.47097192779796
15,10,20,55,15.625,6.25,2.5,1,101.45037430089707,90.31462206073584,93.4181196888199,87.59745782761885,87.59745784740781
15,10,25,50,15.625,6.25,2.5,1,111.07929136251602,97.39284668274712,101.28233441887511,94.31320609289185,94.31320610942501
15,10,30,45,15.625,6.25,2.5,1,120.39925960155989,104.14596078500807,108.83034198892443,100.7451795154044,100.74517871501882
15,10,35,40,15.625,6.25,2.5,1,129.50163844132683,110.65775130632386,116.14591381824485,106.96855512811592,106.96855514453569
15,10,40,35,15.625,6.25,2.5,1,138.4445854888818,116.98258560117526,123.28316546646829,113.03190062425534,113.0319006408092
15,10,45,30,15.625,6.25,2.5,1,147.2673246099666,123.15798753741285,130.27924875954494,118.96855657103188,118.96855658759245
15,10,50,25,15.625,6.25,2.5,1,155.99744566476954,129.2110705123398,137.1608463682322,124.80246895489483,124.80246897146259
15,10,55,20,15.625,6.25,2.5,1,164.6549834703095,135.16213222585498,143.94780153041847,130.55144580984597,130.5514458264213
15,10,60,15,15.625,6.25,2.5,1,173.25485381552517,141.02680268041797,150.65528672012638,136.2291034587265,136.2291034753124
15,10,65,10,15.625,6.25,2.5,1,181.80838582465927,146.8173972410807,157.2951691435072,141.8460919583372,141.8460919749317
15,10,70,5,15.625,6.25,2.5,1,190.32432679093947,152.54380618789904,163.8769077224396,147.4109000847178,147.41090010132157
15,15,5,65,15.625,6.25,2.5,1,70.66489082035994,66.36416441822539,67.03877600361741,64.60744854072794,64.60744855724829
15,15,10,60,15.625,6.25,2.5,1,84.0433693309347,76.78338031657802,78.1302059932282,74.21941562536136,74.21941564188847
15,15,15,55,15.625,6.25,2.5,1,95.54238551462453,85.51744655461454,87.54705376075242,82.3285525108032,82.32855252733643
15,15,20,50,15.625,6.25,2.5,1,106.12338425714546,93.40467412866735,96.12941964964219,89.68879540254929,89.6887954190891
15,15,25,45,15.625,6.25,2.5,1,116.1518028552338,100.76556185996768,104.19798891652127,96.58793876169992,96.58793877824647
15,15,30,40,15.625,6.25,2.5,1,125.81104929136558,107.76225817289401,111.91459829083905,103.17122067882514,103.17122069537425
15,15,35,35,15.625,6.25,2.5,1,135.20751573294802,114.4897964096229,119.37378167243503,109.52347926914229,109.52347928570086
15,15,40,30,15.625,6.25,2.5,1,144.40875736680673,121.00928630977555,126.63607775997664,115.69904413402944,115.69904415059435
15,15,45,25,15.625,6.25,2.5,1,153.46041483267254,127.36263625430823,133.74280327154275,121.73499437945108,121.7349943960223
15,15,50,20,15.625,6.25,2.5,1,162.39474974795593,133.5799847410799,140.72350907921532,127.65785001555366,127.65785003539742
15,15,55,15,15.625,6.25,2.5,1,171.23536467941048,139.68381347955426,147.60010589946944,133.48727451710093,133.48727453368545
15,15,60,10,15.625,6.25,2.5,1,180.00000000331295,145.69138730612235,154.389310742241,139.2382703161692,139.23827033276083
15,15,65,5,15.625,6.25,2.5,1,188.70228310450958,151.61628230617552,161.10417826911322,144.92255313941874,144.92255315601778
15,20,5,60,15.625,6.25,2.5,1,76.50126246053193,69.10451785137838,69.69928810179161,71.42857144677248,66.65320727784312
15,20,10,55,15.625,6.25,2.5,1,88.47842080280901,79.81620588582379,81.0140654035167,76.46561424148265,76.46561425803432
15,20,15,50,15.625,6.25,2.5,1,100.34308617658263,88.79441561593435,90.61034481089592,84.73577952159724,84.7357795381491
15,20,20,45,15.625,6.25,2.5,1,111.23410079226849,96.89317922544083,99.34240201070318,92.23036076930197,92.2303607858583
15,20,25,40,15.625,6.25,2.5,1,121.53237286907927,104.44243317224502,107.53964176349643,99.24497764146523,99.24497765802721
15,20,30,35,15.625,6.25,2.5,1,131.43039320324652,111.61000171103845,115.36917794899077,105.92960413271925,105.92960414928748
15,20,35,30,15.625,6.25,2.5,1,141.04046440804927,118.49459254878366,122.9289771448797,112.37215896667868,112.37215898320002
15,20,40,25,15.625,6.25,2.5,1,150.43428818053587,125.15984175096656,130.2819502892183,118.62910067735777,118.62910069393669
15,20,45,20,15.625,6.25,2.5,1,159.66058096015072,131.64947732889098,137.47113228339035,124.73905033035291,124.73905034683074
15,20,50,15,15.625,6.25,2.5,1,168.75398444571547,137.99499712102912,144.52736493078606,130.72968646682963,130.72968648339176
15,20,55,10,15.625,6.25,2.5,1,177.74000397645162,144.21992867492864,151.47355759704269,136.6215687741208,136.6215687907189
15,20,60,5,15.625,6.25,2.5,1,186.63794035058913,150.3423613473372,158.32721834611115,142.43040961728994,142.43040963389305
15,25,5,55,15.625,6.25,2.5,1,87.74107769863195,72.81824319176329,73.3539820293376,80.60963095782165,69.59118046068274
15,25,10,50,15.625,6.25,2.5,1,93.7058644534807,83.48745405306764,84.57386989429773,81.98088302310771,79.3184302540347
15,25,15,45,15.625,6.25,2.5,1,105.7251093199211,92.54566962593057,94.20012471479029,87.61549652936421,87.61549654593972
15,25,20,40,15.625,6.25,2.5,1,116.78881121443416,100.7514609246847,102.99068049786754,95.16257650237611,95.16257652220918
15,25,25,35,15.625,6.25,2.5,1,127.25692116794048,108.4138849172893,111.2536740033857,102.23620315779473,102.23620317246483
15,25,30,30,15.625,6.25,2.5,1,137.3162310044947,115.69423982575921,119.14948713639839,108.98030895904859,108.98030897558957
15,25,35,25,15.625,6.25,2.5,1,147.07758063340953,122.68889824216558,126.77363317294646,115.48061095819631,115.4806109742074
15,25,40,20,15.625,6.25,2.5,1,156.61262115372455,129.46066403914676,134.1881208420976,121.79275801133642,121.7927580277233
15,25,45,15,15.625,6.25,2.5,1,165.9705213782104,136.05303654272973,141.43571486718486,127.95512871740783,127.95512873400756
15,25,50,10,15.625,6.25,2.5,1,175.18654388697396,142.4975406720656,148.5472602607761,133.99540449797627,133.99540451458162
15,25,55,5,15.625,6.25,2.5,1,184.2868507474334,148.81783917760546,155.54578881225606,139.93425490741095,139.93425492402199
15,30,5,50,15.625,6.25,2.5,1,99.07146478962486,77.2369819449307,77.7278780034577,89.60943844300746,73.17459137767932
15,30,10,45,15.625,6.25,2.5,1,102.20719619396334,87.6715405138861,88.67193483626636,91.00823504271509,82.65430050110793
15,30,15,40,15.625,6.25,2.5,1,111.61046006275035,96.6970164623479,98.225491174724,92.41769987287708,90.88612456554276
15,30,20,35,15.625,6.25,2.5,1,122.74589023164441,104.93304463527011,107.00704374732152,98.42512472093568,98.42512473754107
15,30,25,30,15.625,6.25,2.5,1,133.30825327957908,112.6514082906927,115.28725140544057,105.5141999696792,105.51419998628378
15,30,30,25,15.625,6.25,2.5,1,143.46927243706227,119.99937755385128,123.21236908046791,112.28460472076569,112.28460473737175
15,30,35,20,15.625,6.25,2.5,1,153.33333333664947,127.06702224643138,130.87155741706346,118.81635493736925,118.81635495397842
15,30,40,15,15.625,6.25,2.5,1,162.96908136344527,133.91399274919735,138.32364794890884,125.16224814971454,125.16224816632777
15,30,45,10,15.625,6.25,2.5,1,172.42424634304456,140.58209792734465,145.6097062739741,131.3591380995492,131.35913811616686
15,30,50,5,15.625,6.25,2.5,1,181.7334262682953,147.10191633517456,152.75963133655532,137.43385717336048,137.43385718941425
15,35,5,45,15.625,6.25,2.5,1,110.48075787580692,82.13034987760108,82.5863624618885,98.48330943792706,80.32327666731128
